.1.3.6.1.2.1.1.1.0 = STRING: Juniper Networks, Inc. mx240 internet router, kernel JUNOS 11.1R6.4 #0: 2011-11-04 09:48:26 UTC     builder@briath.juniper.net:/volume/build/junos/11.1/release/11.1R6.4/obj-i386/bsd/kernels/JUNIPER/kernel Build date: 2011-11-04 09:28:26 UTC Copyright (c)
.1.3.6.1.2.1.1.2.0 = OID: .1.3.6.1.4.1.2636.1.1.1.2.29
.1.3.6.1.2.1.10.7.2.1.1.28513 = INTEGER: 28513
.1.3.6.1.2.1.10.7.2.1.1.28514 = INTEGER: 28514
.1.3.6.1.2.1.10.7.2.1.1.28515 = INTEGER: 28515
.1.3.6.1.2.1.10.7.2.1.1.28517 = INTEGER: 28517
.1.3.6.1.2.1.10.7.2.1.1.28518 = INTEGER: 28518
.1.3.6.1.2.1.10.7.2.1.1.28519 = INTEGER: 28519
.1.3.6.1.2.1.10.7.2.1.1.28520 = INTEGER: 28520
.1.3.6.1.2.1.10.7.2.1.1.28521 = INTEGER: 28521
.1.3.6.1.2.1.10.7.2.1.1.28522 = INTEGER: 28522
.1.3.6.1.2.1.10.7.2.1.1.28523 = INTEGER: 28523
.1.3.6.1.2.1.10.7.2.1.1.28527 = INTEGER: 28527
.1.3.6.1.2.1.10.7.2.1.1.29799 = INTEGER: 29799
.1.3.6.1.2.1.10.7.2.1.1.29800 = INTEGER: 29800
.1.3.6.1.2.1.10.7.2.1.1.29804 = INTEGER: 29804
.1.3.6.1.2.1.10.7.2.1.2.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.2.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.3.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.4.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.5.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.6.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.7.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.8.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28499 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28500 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28501 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28503 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28504 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28505 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28506 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28507 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28511 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28513 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28514 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28515 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28517 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28518 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28519 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28520 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28521 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28522 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28523 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.28527 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.29799 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.29800 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.9.29804 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.267 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.268 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.269 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.270 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.271 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.274 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.275 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.276 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.277 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.278 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.279 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.280 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.281 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.282 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.283 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.502 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.829 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.3674 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.12397 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.17619 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.28497 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.28498 = Counter32: 0
.1.3.6.1.2.1.10.7.2.1.10.28499 = Counter32: 0
