# HELP mem_tracker_server_Read_Buffer_CQL_Receive Memory consumed by Receive->CQL->Read Buffer->server->root
# TYPE mem_tracker_server_Read_Buffer_CQL_Receive gauge
# HELP handler_latency_yb_consensus_ConsensusService_GetConsensusState Microseconds spent handling yb.consensus.ConsensusService.GetConsensusState() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_GetConsensusState gauge
handler_latency_yb_consensus_ConsensusService_GetConsensusState{quantile="min",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP service_request_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap Bytes received by yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE service_request_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap counter
service_request_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP service_response_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap Bytes sent in response to yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE service_response_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap counter
service_response_bytes_yb_consensus_ConsensusService_StartRemoteBootstrap{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_sum Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_sum counter
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_sum{metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_count Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_count counter
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap_count{metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="p50",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="p95",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="p99",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="mean",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="max",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap Microseconds spent handling yb.consensus.ConsensusService.StartRemoteBootstrap() RPC requests
# TYPE handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap gauge
handler_latency_yb_consensus_ConsensusService_StartRemoteBootstrap{quantile="min",metric_id="yb.tabletserver",metric_type="server",exported_instance="pve-deb-work:9000"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_FlushTables Bytes sent by yb.master.MasterAdmin.FlushTables() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_FlushTables counter
proxy_request_bytes_yb_master_MasterAdmin_FlushTables{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_FlushTables Bytes received in response to yb.master.MasterAdmin.FlushTables() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_FlushTables counter
proxy_response_bytes_yb_master_MasterAdmin_FlushTables{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_IsFlushTablesDone Bytes sent by yb.master.MasterAdmin.IsFlushTablesDone() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_IsFlushTablesDone counter
proxy_request_bytes_yb_master_MasterAdmin_IsFlushTablesDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_IsFlushTablesDone Bytes received in response to yb.master.MasterAdmin.IsFlushTablesDone() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_IsFlushTablesDone counter
proxy_response_bytes_yb_master_MasterAdmin_IsFlushTablesDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_FlushSysCatalog Bytes sent by yb.master.MasterAdmin.FlushSysCatalog() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_FlushSysCatalog counter
proxy_request_bytes_yb_master_MasterAdmin_FlushSysCatalog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_FlushSysCatalog Bytes received in response to yb.master.MasterAdmin.FlushSysCatalog() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_FlushSysCatalog counter
proxy_response_bytes_yb_master_MasterAdmin_FlushSysCatalog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_CompactSysCatalog Bytes sent by yb.master.MasterAdmin.CompactSysCatalog() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_CompactSysCatalog counter
proxy_request_bytes_yb_master_MasterAdmin_CompactSysCatalog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_CompactSysCatalog Bytes received in response to yb.master.MasterAdmin.CompactSysCatalog() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_CompactSysCatalog counter
proxy_response_bytes_yb_master_MasterAdmin_CompactSysCatalog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_GetCompactionStatus Bytes sent by yb.master.MasterAdmin.GetCompactionStatus() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_GetCompactionStatus counter
proxy_request_bytes_yb_master_MasterAdmin_GetCompactionStatus{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_GetCompactionStatus Bytes received in response to yb.master.MasterAdmin.GetCompactionStatus() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_GetCompactionStatus counter
proxy_response_bytes_yb_master_MasterAdmin_GetCompactionStatus{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_IsInitDbDone Bytes sent by yb.master.MasterAdmin.IsInitDbDone() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_IsInitDbDone counter
proxy_request_bytes_yb_master_MasterAdmin_IsInitDbDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_IsInitDbDone Bytes received in response to yb.master.MasterAdmin.IsInitDbDone() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_IsInitDbDone counter
proxy_response_bytes_yb_master_MasterAdmin_IsInitDbDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_SplitTablet Bytes sent by yb.master.MasterAdmin.SplitTablet() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_SplitTablet counter
proxy_request_bytes_yb_master_MasterAdmin_SplitTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_SplitTablet Bytes received in response to yb.master.MasterAdmin.SplitTablet() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_SplitTablet counter
proxy_response_bytes_yb_master_MasterAdmin_SplitTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable Bytes sent by yb.master.MasterAdmin.CreateTransactionStatusTable() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable counter
proxy_request_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable Bytes received in response to yb.master.MasterAdmin.CreateTransactionStatusTable() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable counter
proxy_response_bytes_yb_master_MasterAdmin_CreateTransactionStatusTable{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet Bytes sent by yb.master.MasterAdmin.AddTransactionStatusTablet() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet counter
proxy_request_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet Bytes received in response to yb.master.MasterAdmin.AddTransactionStatusTablet() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet counter
proxy_response_bytes_yb_master_MasterAdmin_AddTransactionStatusTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_DeleteNotServingTablet Bytes sent by yb.master.MasterAdmin.DeleteNotServingTablet() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_DeleteNotServingTablet counter
proxy_request_bytes_yb_master_MasterAdmin_DeleteNotServingTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_DeleteNotServingTablet Bytes received in response to yb.master.MasterAdmin.DeleteNotServingTablet() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_DeleteNotServingTablet counter
proxy_response_bytes_yb_master_MasterAdmin_DeleteNotServingTablet{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_DisableTabletSplitting Bytes sent by yb.master.MasterAdmin.DisableTabletSplitting() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_DisableTabletSplitting counter
proxy_request_bytes_yb_master_MasterAdmin_DisableTabletSplitting{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_DisableTabletSplitting Bytes received in response to yb.master.MasterAdmin.DisableTabletSplitting() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_DisableTabletSplitting counter
proxy_response_bytes_yb_master_MasterAdmin_DisableTabletSplitting{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete Bytes sent by yb.master.MasterAdmin.IsTabletSplittingComplete() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete counter
proxy_request_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete Bytes received in response to yb.master.MasterAdmin.IsTabletSplittingComplete() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete counter
proxy_response_bytes_yb_master_MasterAdmin_IsTabletSplittingComplete{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown Bytes sent by yb.master.MasterAdmin.AreNodesSafeToTakeDown() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown counter
proxy_request_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown Bytes received in response to yb.master.MasterAdmin.AreNodesSafeToTakeDown() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown counter
proxy_response_bytes_yb_master_MasterAdmin_AreNodesSafeToTakeDown{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays Bytes sent by yb.master.MasterAdmin.GetMasterHeartbeatDelays() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays counter
proxy_request_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays Bytes received in response to yb.master.MasterAdmin.GetMasterHeartbeatDelays() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays counter
proxy_response_bytes_yb_master_MasterAdmin_GetMasterHeartbeatDelays{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_DdlLog Bytes sent by yb.master.MasterAdmin.DdlLog() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_DdlLog counter
proxy_request_bytes_yb_master_MasterAdmin_DdlLog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_DdlLog Bytes received in response to yb.master.MasterAdmin.DdlLog() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_DdlLog counter
proxy_response_bytes_yb_master_MasterAdmin_DdlLog{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb Bytes sent by yb.master.MasterAdmin.StartYsqlMajorVersionUpgradeInitdb() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb counter
proxy_request_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb Bytes received in response to yb.master.MasterAdmin.StartYsqlMajorVersionUpgradeInitdb() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb counter
proxy_response_bytes_yb_master_MasterAdmin_StartYsqlMajorVersionUpgradeInitdb{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone Bytes sent by yb.master.MasterAdmin.IsYsqlMajorVersionUpgradeInitdbDone() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone counter
proxy_request_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone Bytes received in response to yb.master.MasterAdmin.IsYsqlMajorVersionUpgradeInitdbDone() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone counter
proxy_response_bytes_yb_master_MasterAdmin_IsYsqlMajorVersionUpgradeInitdbDone{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade Bytes sent by yb.master.MasterAdmin.RollbackYsqlMajorVersionUpgrade() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade counter
proxy_request_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade Bytes received in response to yb.master.MasterAdmin.RollbackYsqlMajorVersionUpgrade() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade counter
proxy_response_bytes_yb_master_MasterAdmin_RollbackYsqlMajorVersionUpgrade{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_CheckIfPitrActive Bytes sent by yb.master.MasterAdmin.CheckIfPitrActive() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_CheckIfPitrActive counter
proxy_request_bytes_yb_master_MasterAdmin_CheckIfPitrActive{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_CheckIfPitrActive Bytes received in response to yb.master.MasterAdmin.CheckIfPitrActive() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_CheckIfPitrActive counter
proxy_response_bytes_yb_master_MasterAdmin_CheckIfPitrActive{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister Bytes sent by yb.master.MasterAdmin.AccessYsqlBackendsManagerTestRegister() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister counter
proxy_request_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister Bytes received in response to yb.master.MasterAdmin.AccessYsqlBackendsManagerTestRegister() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister counter
proxy_response_bytes_yb_master_MasterAdmin_AccessYsqlBackendsManagerTestRegister{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion Bytes sent by yb.master.MasterAdmin.WaitForYsqlBackendsCatalogVersion() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion counter
proxy_request_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion Bytes received in response to yb.master.MasterAdmin.WaitForYsqlBackendsCatalogVersion() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion counter
proxy_response_bytes_yb_master_MasterAdmin_WaitForYsqlBackendsCatalogVersion{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries Bytes sent by yb.master.MasterAdmin.DumpSysCatalogEntries() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries counter
proxy_request_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries Bytes received in response to yb.master.MasterAdmin.DumpSysCatalogEntries() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries counter
proxy_response_bytes_yb_master_MasterAdmin_DumpSysCatalogEntries{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry Bytes sent by yb.master.MasterAdmin.WriteSysCatalogEntry() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry counter
proxy_request_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry Bytes received in response to yb.master.MasterAdmin.WriteSysCatalogEntry() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry counter
proxy_response_bytes_yb_master_MasterAdmin_WriteSysCatalogEntry{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_CreateSnapshot Bytes sent by yb.master.MasterBackup.CreateSnapshot() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_CreateSnapshot counter
proxy_request_bytes_yb_master_MasterBackup_CreateSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_CreateSnapshot Bytes received in response to yb.master.MasterBackup.CreateSnapshot() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_CreateSnapshot counter
proxy_response_bytes_yb_master_MasterBackup_CreateSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_ListSnapshots Bytes sent by yb.master.MasterBackup.ListSnapshots() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_ListSnapshots counter
proxy_request_bytes_yb_master_MasterBackup_ListSnapshots{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_ListSnapshots Bytes received in response to yb.master.MasterBackup.ListSnapshots() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_ListSnapshots counter
proxy_response_bytes_yb_master_MasterBackup_ListSnapshots{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_ListSnapshotRestorations Bytes sent by yb.master.MasterBackup.ListSnapshotRestorations() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_ListSnapshotRestorations counter
proxy_request_bytes_yb_master_MasterBackup_ListSnapshotRestorations{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_ListSnapshotRestorations Bytes received in response to yb.master.MasterBackup.ListSnapshotRestorations() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_ListSnapshotRestorations counter
proxy_response_bytes_yb_master_MasterBackup_ListSnapshotRestorations{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_RestoreSnapshot Bytes sent by yb.master.MasterBackup.RestoreSnapshot() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_RestoreSnapshot counter
proxy_request_bytes_yb_master_MasterBackup_RestoreSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_RestoreSnapshot Bytes received in response to yb.master.MasterBackup.RestoreSnapshot() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_RestoreSnapshot counter
proxy_response_bytes_yb_master_MasterBackup_RestoreSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_DeleteSnapshot Bytes sent by yb.master.MasterBackup.DeleteSnapshot() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_DeleteSnapshot counter
proxy_request_bytes_yb_master_MasterBackup_DeleteSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_DeleteSnapshot Bytes received in response to yb.master.MasterBackup.DeleteSnapshot() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_DeleteSnapshot counter
proxy_response_bytes_yb_master_MasterBackup_DeleteSnapshot{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_request_bytes_yb_master_MasterBackup_AbortSnapshotRestore Bytes sent by yb.master.MasterBackup.AbortSnapshotRestore() RPC requests
# TYPE proxy_request_bytes_yb_master_MasterBackup_AbortSnapshotRestore counter
proxy_request_bytes_yb_master_MasterBackup_AbortSnapshotRestore{exported_instance="pve-deb-work:9000",metric_type="server",metric_id="yb.tabletserver"} 0 1736161627577
# HELP proxy_response_bytes_yb_master_MasterBackup_AbortSnapshotRestore Bytes received in response to yb.master.MasterBackup.AbortSnapshotRestore() RPC requests
# TYPE proxy_response_bytes_yb_master_MasterBackup_AbortSnapshotRestore counter
