# HELP handler_latency_yb_ysqlserver_SQLProcessor_SelectStmt_count Number of SELECT statements that have been executed
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_SelectStmt_count counter
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication_pubname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_publication_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_publication_rel_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication_rel_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_publication_rel_prrelid_prpubid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication_rel_prrelid_prpubid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_range_rngtypid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_range_rngtypid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_class_relname_nsp_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_class_relname_nsp_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_class_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_class_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_replication_origin_roiident_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_replication_origin_roiident_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_replication_origin_roname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_replication_origin_roname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_rewrite_rel_rulename_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_rewrite_rel_rulename_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_sequence_seqrelid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_sequence_seqrelid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_statistic_ext_name_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_statistic_ext_name_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_statistic_ext_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_statistic_ext_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_statistic_relid_att_inh_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_statistic_relid_att_inh_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_subscription_subname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_subscription_subname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_subscription_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_subscription_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_subscription_rel_srrelid_srsubid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_subscription_rel_srrelid_srsubid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_tablespace_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_tablespace_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_transform_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_transform_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_transform_type_lang_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_transform_type_lang_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_config_map_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_config_map_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_config_cfgname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_config_cfgname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_config_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_config_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_dict_dictname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_dict_dictname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_dict_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_dict_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_parser_prsname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_parser_prsname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_parser_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_parser_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_template_tmplname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_template_tmplname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_ts_template_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_ts_template_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_type_typname_nsp_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_type_typname_nsp_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_type_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_type_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_user_mapping_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_user_mapping_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_user_mapping_user_server_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_user_mapping_user_server_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_yb_tablegroup_oid_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_yb_tablegroup_oid_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count Number of catalog cache misses for index pg_constraint_conrelid_contypid_conname_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_constraint_conrelid_contypid_conname_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_aggregate
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_aggregate",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_am
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_am",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_amop
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_amop",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_amproc
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_amproc",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_attribute
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_attribute",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_auth_members
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_auth_members",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_authid
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_authid",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_cast
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_cast",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_class
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_class",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_collation
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_collation",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_constraint
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_constraint",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_conversion
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_conversion",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_database
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_database",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_default_acl
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_default_acl",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_enum
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_enum",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_event_trigger
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_event_trigger",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_foreign_data_wrapper
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_foreign_data_wrapper",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_foreign_server
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_foreign_server",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_foreign_table
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_foreign_table",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_index
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_index",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_language
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_language",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_namespace
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_namespace",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_opclass
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_opclass",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_operator
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_operator",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_opfamily
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_opfamily",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_partitioned_table
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_partitioned_table",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_proc
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_proc",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_publication
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_publication_rel
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_publication_rel",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_range
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_range",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_replication_origin
# TYPE handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count counter
handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count{metric_id="yb.ysqlserver",metric_type="server",table_name="pg_replication_origin",exported_instance="pve-deb-work:9000"} 0 1735842969185
# HELP handler_latency_yb_ysqlserver_SQLProcessor_CatalogCacheTableMisses_count Number of catalog cache misses for table pg_rewrite
