+--------------------------------------------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Variable_name                                                | Value                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Com_show_profile                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_profiles                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_relaylog_events                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_replicas                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_slave_hosts                                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_replica_status                                      | 1681                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Com_show_slave_status                                        | 1681                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Com_show_status                                              | 1682                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Com_show_storage_engines                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_table_statistics                                    | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_table_status                                        | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_tables                                              | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_thread_statistics                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_triggers                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_user_statistics                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_variables                                           | 1689                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Com_show_warnings                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_show_create_user                                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_shutdown                                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_replica_start                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_slave_start                                              | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_replica_stop                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_slave_stop                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_group_replication_start                                  | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_group_replication_stop                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_execute                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_close                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_fetch                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_prepare                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_reset                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_send_long_data                                      | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_truncate                                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_uninstall_component                                      | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_uninstall_plugin                                         | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_unlock_instance                                          | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_unlock_tables                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_update                                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_update_multi                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_commit                                                | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_end                                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_prepare                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_recover                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_rollback                                              | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_xa_start                                                 | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Com_stmt_reprepare                                           | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_accept                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_internal                                   | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_max_connections                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_peer_address                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_select                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connection_errors_tcpwrap                                    | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Connections                                                  | 13                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |
| Created_tmp_disk_tables                                      | 1683                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Created_tmp_files                                            | 5                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Created_tmp_tables                                           | 5054                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Current_tls_ca                                               | ca.pem                                                                                                                                                                                                                                                                                                                                                                                                                                                              |
| Current_tls_capath                                           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_cert                                             | server-cert.pem                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_cipher                                           |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_ciphersuites                                     |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_crl                                              |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_crlpath                                          |                                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Current_tls_key                                              | server-key.pem                                                                                                                                                                                                                                                                                                                                                                                                                                                      |
| Current_tls_version                                          | TLSv1.2,TLSv1.3                                                                                                                                                                                                                                                                                                                                                                                                                                                     |
| Delayed_errors                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Delayed_insert_threads                                       | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Delayed_writes                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Error_log_buffered_bytes                                     | 1304                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Error_log_buffered_events                                    | 9                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Error_log_expired_events                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Error_log_latest_write                                       | 1660920303043759                                                                                                                                                                                                                                                                                                                                                                                                                                                    |
| Flush_commands                                               | 3                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Global_connection_memory                                     | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_commit                                               | 576                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |
| Handler_delete                                               | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_discover                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_external_lock                                        | 13215                                                                                                                                                                                                                                                                                                                                                                                                                                                               |
| Handler_mrr_init                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_prepare                                              | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_read_first                                           | 1724                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Handler_read_key                                             | 3439                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Handler_read_last                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_read_next                                            | 4147                                                                                                                                                                                                                                                                                                                                                                                                                                                                |
| Handler_read_prev                                            | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_read_rnd                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
| Handler_read_rnd_next                                        | 2983285                                                                                                                                                                                                                                                                                                                                                                                                                                                             |
| Handler_rollback                                             | 0                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |
